model,corpus,topic_id,rank,document_id,title,distance_to_centroid
BERTopic-METADATA-MULTILINGUAL,metadata,30,4,record:d2716a06d680828ac29429b0,Desempeño directivo y gestión educativa en instituciones educativas en el distrito de El Tambo - Huancayo,0.076736
BERTopic-METADATA-MULTILINGUAL,metadata,30,5,doi:10.37811/cl_rcm.v6i3.2246,"Gestión educativa y desempeño laboral de los directores de instituciones educativas de la provincia de Aymaraes, 2022",0.076849
BERTopic-METADATA-MULTILINGUAL,metadata,30,6,record:c9406c807ba93cf6fa0224e7,"Gestión educativa y liderazgo directivo en Instituciones Educativas del Distrito de Tamburco, 2023",0.082748
BERTopic-METADATA-MULTILINGUAL,metadata,30,7,record:114ae2d2b40811770ac3db30,"Liderazgo en la Gestión Educativa en Instituciones Educativas de unaUnidad de Gestión Educativa Local, Ayacucho 2023",0.094776
BERTopic-METADATA-MULTILINGUAL,metadata,30,8,record:5b4259cd4ca122dc1637e8b8,"Desempeño directivo y gestión escolar desde la percepción docente en dos instituciones educativas, Ayacucho, 2023",0.105459
BERTopic-METADATA-MULTILINGUAL,metadata,30,9,record:37a4724ff00500cddf14453e,Liderazgo distribuido y gestión escolar en las Instituciones Educativas del Distrito de Anta – Acobamba,0.128512
BERTopic-METADATA-MULTILINGUAL,metadata,30,10,record:9e0044b0d84eddd1e9085084,Liderazgo directivo y gestión educativa en las Instituciones del Distrito de Jamalca Utcubamba Amazonas,0.174589
BERTopic-METADATA-MULTILINGUAL,metadata,31,1,doi:10.4018/979-8-3693-3443-0.ch016,The Role of Emotional Intelligence in Educational Leadership,0.015236
BERTopic-METADATA-MULTILINGUAL,metadata,31,2,doi:10.59298/rijciam/2025/421215,Exploring the Role of Emotional Intelligence in Educational Leadership,0.022652
BERTopic-METADATA-MULTILINGUAL,metadata,31,3,doi:10.5354/2735-7279.2026.79264,Fortalecimiento de los liderazgos del equipo directivo y docente a través del desarrollo de la inteligencia emocional,0.028163
BERTopic-METADATA-MULTILINGUAL,metadata,31,4,doi:10.4324/9780429344442,A Model of Emotional Leadership in Schools,0.029389
BERTopic-METADATA-MULTILINGUAL,metadata,31,5,doi:10.3389/fpsyg.2025.1548185,The relationship between the principals’ emotional intelligence and conflict management: based on latent profile analysis,0.030702
BERTopic-METADATA-MULTILINGUAL,metadata,31,6,doi:10.52223/jess.2024.5225,The Influence of Emotional Intelligence in Educational Leadership and School Climate,0.047859
BERTopic-METADATA-MULTILINGUAL,metadata,31,7,doi:10.53595/rlo.v5.i12.116,Liderazgo Transformacional e Inteligencia Emocional en la Gestión Directiva Educativa,0.067741
BERTopic-METADATA-MULTILINGUAL,metadata,31,8,doi:10.33386/593dp.2022.1-1.997,Modelo teórico para la estimulación de la inteligencia emocional como eje transversal en la gestión educativa.,0.086457
BERTopic-METADATA-MULTILINGUAL,metadata,31,9,doi:10.70625/rlce/789,Inteligencia emocional como predictor de la comunicación efectiva en directivos de instituciones educativas públicas: un estudio de regresión en contexto amazónico,0.087094
BERTopic-METADATA-MULTILINGUAL,metadata,31,10,doi:10.63816/939px056,Inteligencia emocional,0.09172
BERTopic-METADATA-MULTILINGUAL,metadata,32,1,doi:10.37811/cl_rcm.v8i6.14496,Estrategias de Gestión Escolar y su Influencia en la Efectividad del Desempeño Docente en Ecuador,0.076287
BERTopic-METADATA-MULTILINGUAL,metadata,32,2,doi:10.35290/rcui.v12n3.2025.1613,Estrategias de gestión educativa para implicar al docente en el desarrollo del Marco Curricular Competencial de Ecuador,0.087737
BERTopic-METADATA-MULTILINGUAL,metadata,32,3,doi:10.37811/cl_rcm.v7i1.4568,"Modelo de habilidades gerenciales para mejorar la gestión educativa en educación regular, provincia de Guayas - Ecuador 2023",0.087966
BERTopic-METADATA-MULTILINGUAL,metadata,32,4,record:5668e578c3e6627926514834,"Propuesta de mejora de la gestión educativa eficiente de la Unidad Educativa “César Viera”, Ecuador, 2024",0.088991
BERTopic-METADATA-MULTILINGUAL,metadata,32,5,doi:10.70141/run.14.1230,"El desarrollo profesional docente en escuelas multigrado en Ecuador: necesidades, intereses y oportunidades de formación continua",0.096269
BERTopic-METADATA-MULTILINGUAL,metadata,32,6,doi:10.23857/dc.v7i1.1766,Nuevo modelo nacional de supervisión a la gestión educativa ecuatoriana,0.09893
BERTopic-METADATA-MULTILINGUAL,metadata,32,7,doi:10.37811/cl_rcm.v8i3.12103,"Ecuador: Escuelas Públicas y Privadas: Gestión, Docentes y Alumnos",0.111834
BERTopic-METADATA-MULTILINGUAL,metadata,32,8,doi:10.23857/pc.v11i4.11424,Institucionalización del Diseño Universal para el Aprendizaje: modelo de gestión escolar en Ecuador,0.122631
BERTopic-METADATA-MULTILINGUAL,metadata,32,9,record:fcfc980ca236a790573a7633,"Percepción de la gestión educativa de una escuela, Pindal, Ecuador, 2019",0.130802
BERTopic-METADATA-MULTILINGUAL,metadata,32,10,doi:10.33262/ap.v5i3.374,Gestión educativa y desempeño docente en las escuelas de Ecuador,0.137455
BERTopic-METADATA-MULTILINGUAL,metadata,33,1,doi:10.70577/nn0py871,Revisión Sistemática Sobre Cómo Las Habilidades Lingüísticas Se Vinculan Con La Gestión Escolar.,0.073369
BERTopic-METADATA-MULTILINGUAL,metadata,33,2,doi:10.37811/cl_rcm.v9i5.20725,Revisión Sistemática: las Habilidades Lingüísticas y su Relación con la Gestión Escolar,0.078574
BERTopic-METADATA-MULTILINGUAL,metadata,33,3,doi:10.5281/zenodo.7416004,La carencia de competencias de lenguaje gráfico en estudiantes de la licenciatura en Arquitectura de nuevo ingreso,0.08566
BERTopic-METADATA-MULTILINGUAL,metadata,33,4,record:36e5440cf9635857006c9655,Alfabetización y lectoescritura en tiempos de reestructuración curricular: trabajo articulado entre dirección escolar y alfabetizadores en una escuela pública de São Paulo,0.138764
BERTopic-METADATA-MULTILINGUAL,metadata,33,5,doi:10.5281/zenodo.17525622,Gestión educativa en estrategias metodológicas para el desarrollo de comprensión lectora,0.147065
BERTopic-METADATA-MULTILINGUAL,metadata,33,6,record:20e385a71358f762f1775dc9,Modelos integrales de gestión escolar en el desarrollo de la comunicación oral y escrita,0.154292
BERTopic-METADATA-MULTILINGUAL,metadata,33,7,record:fd279892c9684115fa281060,Liderazgo pedagógico para fortalecer la comprensión lectora con estrategias innovadoras en una institución educativa de la provincia de Chincha,0.163857
BERTopic-METADATA-MULTILINGUAL,metadata,33,8,doi:10.70860/ufnt.rbec.e15404,A contribuição da Metodologia das Produções Narrativas para a compreensão dos processos educativos desenvolvidos por educadoras de uma escola do campo do município de Carangola - MG,0.164642
BERTopic-METADATA-MULTILINGUAL,metadata,33,9,doi:10.63449/tembiakaaryrekvo.v4i1.45,O cinema como proposta didática para a mediação do processo ensino de língua espanhola no ensino médio,0.165806
BERTopic-METADATA-MULTILINGUAL,metadata,33,10,doi:10.47460/uct.v24i106.397,PODCAST: RECURSO DIDÁCTICO EN EL DESARROLLO DE LA DESTREZA AUDITIVA DEL IDIOMA INGLÉS,0.202445
BERTopic-METADATA-MULTILINGUAL,metadata,34,1,record:5b55d406f671f2815fe272a3,"La gestión educativa y desempeño docente en las Instituciones Educativas de la Red-Jivia Lauricocha, 2023",0.094762
BERTopic-METADATA-MULTILINGUAL,metadata,34,2,record:7e4d874375680be6a8879531,Gestión educativa y desempeño docente en una institución educativa de Trujillo 2023,0.123809
BERTopic-METADATA-MULTILINGUAL,metadata,34,3,record:ce65702e8c74b6e86566fdc9,"Desempeño directivo y compromisos de gestión escolar en instituciones educativas del Valle de Mishquiyacu, Picota - 2023",0.131559
BERTopic-METADATA-MULTILINGUAL,metadata,34,4,record:456e4dc4d1816ecbf86203c4,"Gestión escolar y competencias del docente en las IE, Urb. Previ - Callao Norte, 2024",0.152804
BERTopic-METADATA-MULTILINGUAL,metadata,34,5,record:b22d03b59b2cfeb90ad2c27f,"Gestión escolar y educación en valores en instituciones educativas públicas de Carabayllo, Lima 2023",0.16059
BERTopic-METADATA-MULTILINGUAL,metadata,34,6,record:76df6ba47be2536d3d780b91,Gestión educativa y práctica docente en una institución educativa pública de Cajamarca 2024,0.164733
BERTopic-METADATA-MULTILINGUAL,metadata,34,7,record:0fefacd7d12b218e05bb0cda,"Gestión escolar en la atención a estudiantes con altas capacidades en una institución educativa de Yurimaguas, 2023",0.165075
BERTopic-METADATA-MULTILINGUAL,metadata,34,8,record:d76ae4cdfc891c307c3e159c,Compromisos de gestión escolar y desempeño docente en una institución educativa de Bagua Grande,0.1682
BERTopic-METADATA-MULTILINGUAL,metadata,34,9,record:653ba911f81cdd26c071ca1d,"Relación entre la autoeficacia en gestión y los compromisos de gestión escolar en Instituciones Educativas Rurales de San Pablo de Occo, Angaraes-Huancavelica 2024.",0.168839
BERTopic-METADATA-MULTILINGUAL,metadata,34,10,record:8552abe772c56db10ed2c7df,"Gestión escolar y calidad educativa de los docentes en la institución educativa Salaverry, Trujillo 2022",0.187597
BERTopic-METADATA-MULTILINGUAL,metadata,35,1,record:c57a0586b823885ca0a95749,Gestión educativa y desempeño docente en instituciones educativas inclusivas de primaria,0.098967
BERTopic-METADATA-MULTILINGUAL,metadata,35,2,record:e604ab57cd5310aac7b01281,Clima institucional y su implicancia en el desempeño laboral en docentes de instituciones educativas públicas de Atalaya Ucayali 2025,0.122371
BERTopic-METADATA-MULTILINGUAL,metadata,35,3,doi:10.46363/warmi.v4i1.4,Clima institucional y desempeño docente en instituciones educativas de Razuri Ascope 2025,0.141114
BERTopic-METADATA-MULTILINGUAL,metadata,35,4,record:b8e2f3e95f07b0a8eb212705,"Autoestima y desempeño docente en una institución educativa pública, El Agustino 2025",0.151367
BERTopic-METADATA-MULTILINGUAL,metadata,35,5,doi:10.47554/revie.vol13.num1.2026.pp43-69,Estrategias de mejora para fortalecer la gestión escolar y la creación de ambientes de aprendizaje,0.182262
BERTopic-METADATA-MULTILINGUAL,metadata,35,6,doi:10.55873/racs.v4i2.407,Gestión educativa y el desempeño docente en una institución educativa pública,0.205065
BERTopic-METADATA-MULTILINGUAL,metadata,35,7,doi:10.4108/eai.29-6-2019.2290281,School Management of Social Capital Based To Improve Teacher’s Performance,0.214263
BERTopic-METADATA-MULTILINGUAL,metadata,35,8,doi:10.37811/cl_rcm.v10i1.22704,"Gestión Educativa y Desempeño Docente según la Percepción de Estudiantes Quinto Secundaria, Instituciones Educativas Públicas - Cercado Pachacamac",0.223109
BERTopic-METADATA-MULTILINGUAL,metadata,35,9,doi:10.37811/cl_rcm.v6i6.3796,Desempeño docente en la gestión escolar en instituciones educativas de educación básica regular,0.24292
BERTopic-METADATA-MULTILINGUAL,metadata,35,10,doi:10.52080/rvgluz.27.97.5,Gestión escolar durante la pandemia: relación entre el acompañamiento pedagógico y el desempeño docente,0.25642
BERTopic-METADATA-MULTILINGUAL,metadata,36,1,doi:10.5281/zenodo.21401954,Dimensiones comparativas de la gestión administrativa y la gestión educativa,0.060915
BERTopic-METADATA-MULTILINGUAL,metadata,36,2,doi:10.5281/zenodo.18225698,Gestión administrativa y praxis gerencial en las instituciones educativas,0.092425
BERTopic-METADATA-MULTILINGUAL,metadata,36,3,doi:10.1093/oxrep/grab004,Management in education systems,0.106222
BERTopic-METADATA-MULTILINGUAL,metadata,36,4,doi:10.46589/rdiasf.vi38.531,El diagnóstico en el proceso administrativo para la mejora de los procesos de gestión administrativa,0.112882
BERTopic-METADATA-MULTILINGUAL,metadata,36,5,doi:10.35756/educaumch.202322.274,Dimensión administrativa en la gestión escolar,0.114373
BERTopic-METADATA-MULTILINGUAL,metadata,36,6,doi:10.62452/rs29bw18,La gestión escolar y su impacto en la función directiva. Reflexiones teórico-metodológicas,0.119046
BERTopic-METADATA-MULTILINGUAL,metadata,36,7,doi:10.1080/13632434.2023.2176483,Systematic literature review on organisational culture and strategic management in the public sector and school management,0.122889
BERTopic-METADATA-MULTILINGUAL,metadata,36,8,doi:10.35290/rcui.v11n2.2024.1095,Estrategias de habilidades gerenciales para mejorar la gestión educativa de los directores en las instituciones educativas,0.151821
BERTopic-METADATA-MULTILINGUAL,metadata,36,9,doi:10.47796/ce.v11i01.765,Los estilos gerenciales determinantes del éxito en la gestión educativa,0.160793
BERTopic-METADATA-MULTILINGUAL,metadata,36,10,doi:10.15517/revedu.v47i1.49904,Gestión administrativa en unidades de gestión educativa: una revisión literaria,0.164376
BERTopic-METADATA-MULTILINGUAL,metadata,37,1,doi:10.37292/riccva.v4i3.162,ESTUDIO DESCRIPTIVO COMPARATIVO DE LA GESTIÓN PÚBLICA EN EDUCACIÓN DESARROLLADA POR LOS DIRECTORES DE DOS INSTITUTOS SUPERIORES PEDAGÓGICOS DE APURÍMAC PERÚ,0.090823
BERTopic-METADATA-MULTILINGUAL,metadata,37,2,doi:10.37811/cl_rcm.v6i2.2219,Corrupción en la gestión del ámbito educativo en Iberoamérica: una revisión sistemática,0.091827
BERTopic-METADATA-MULTILINGUAL,metadata,37,3,doi:10.60112/erc.v5.i4.608,Legado educativo de Juan Velasco Alvarado y su incidencia en el modelo educativo peruano del 2025,0.1142
BERTopic-METADATA-MULTILINGUAL,metadata,37,4,doi:10.51915/ret.374,Auditores Juveniles: La participación estudiantil como eje de la gestión educativa en Perú,0.115838
BERTopic-METADATA-MULTILINGUAL,metadata,37,5,doi:10.59427/rcli/2023/v23cs.2958-2962,Gestión educativa en el Perú: Camino al desarrollo,0.119144
BERTopic-METADATA-MULTILINGUAL,metadata,37,6,doi:10.32719/26312816.2024.8.1.7,Fenómeno de El Niño y la escuela en el Perú: ¿Qué sabemos sobre los impactos de los últimos tres eventos?,0.119874
BERTopic-METADATA-MULTILINGUAL,metadata,37,7,doi:10.22533/at.ed.7002410054,LA GESTIÓN ESCOLAR EN EL COMPROMISO DOCENTE EN INSTITUCIONES EDUCATIVAS DE LOS ANDES TROPICALES DEL PERÚ,0.155848
BERTopic-METADATA-MULTILINGUAL,metadata,37,8,doi:10.33255/26184141/2437e0066,"Corporaciones, petróleo y educación en Neuquén. El caso de Pan American Energy",0.184572
BERTopic-METADATA-MULTILINGUAL,metadata,37,9,doi:10.59659/revistatribunal.v4i8.56,Desempeño docente en educación básica regular en Perú: una revisión sistemática,0.204857
BERTopic-METADATA-MULTILINGUAL,metadata,37,10,doi:10.52501/cc.331.04,"El CUValles y la investigación sobre procesos socioeducativos, un esbozo del estado del arte",0.218838
BERTopic-METADATA-MULTILINGUAL,metadata,38,1,doi:10.70577/mxsz0a68,Gestión Educativa Inclusiva y Participación Escolar de Estudiantes con Discapacidad,0.009462
BERTopic-METADATA-MULTILINGUAL,metadata,38,2,doi:10.26820/recimundo/7.(1).enero.2023.108-117,Rol de apoyo a la inclusión pedagógica para estudiantes con necesidades especiales,0.023629
BERTopic-METADATA-MULTILINGUAL,metadata,38,3,doi:10.5590/jerap.2024.14.1.04,The Use of Assistive Technology for Students With Disabilities in Technical Colleges in Ondo State,0.033089
BERTopic-METADATA-MULTILINGUAL,metadata,38,4,doi:10.33262/concienciadigital.v6i1.3.2501,"Educación inclusiva: adaptaciones curriculares para estudiantes con necesidades educativas especiales asociadas a la discapacidad física, visual, intelectual y déficit de atención, un cambio estructural en la práctica educativa",0.037628
BERTopic-METADATA-MULTILINGUAL,metadata,38,5,doi:10.37811/cl_rcm.v8i2.10274,"Contexto de la Aplicación de la Ley N° 6103 sobre Personas que Presentan Trastornos del Espectro Autista (TEA) y la Gestión Escolar para una Educación Inclusiva, Paraguay",0.039498
BERTopic-METADATA-MULTILINGUAL,metadata,38,6,doi:10.18662/rrem/217,"Art Education, Therapy Interventions and School Management in Autism",0.040565
BERTopic-METADATA-MULTILINGUAL,metadata,38,7,doi:10.3390/educsci13060606,Breaking Barriers: The Influence of Teachers’ Attitudes on Inclusive Education for Students with Mild Learning Disabilities (MLDs),0.046011
BERTopic-METADATA-MULTILINGUAL,metadata,38,8,record:2123e5adb4e772b25966e88d,"Políticas públicas y gestión escolar: estudiantes con discapacidad visual, dos escuelas en Taguatinga-DF, Brasil",0.061542
BERTopic-METADATA-MULTILINGUAL,metadata,38,9,doi:10.17759/pse.2022270503,Health Protection in the Education of Students with Disabilities: Principles and Organization,0.074224
BERTopic-METADATA-MULTILINGUAL,metadata,38,10,doi:10.3389/fpubh.2025.1496631,Barriers and facilitators to participation in physical activity for students with disabilities in an integrated school setting: a meta-synthesis of qualitative research evidence,0.078766
BERTopic-METADATA-MULTILINGUAL,metadata,39,1,doi:10.11648/j.edu.20221101.13,Community School Management Related Educational Policy Provisions in Nepal: Perception from Implementers,0.027772
BERTopic-METADATA-MULTILINGUAL,metadata,39,2,doi:10.3126/jmds.v31i01.52848,School governance in Nepal: A perspective of new public management theory,0.033063
BERTopic-METADATA-MULTILINGUAL,metadata,39,3,doi:10.62997/rl.2025.42055,Strengthening School Governance: Assessing the Impact of School Management Committees on School Administration in Public Schools of Pakistan,0.034411
BERTopic-METADATA-MULTILINGUAL,metadata,39,4,record:76d4ac12f829f1b7ecf52915,A STUDY OF SCHOOL MANAGEMENT COMMITTEE: CHALLENGES AND SOLUTIONS,0.036676
BERTopic-METADATA-MULTILINGUAL,metadata,39,5,doi:10.48165/sajssh.2021.2107,Expected Roles and Functions of the School Management Committee: An Investigation for Effective Functioning,0.037719
BERTopic-METADATA-MULTILINGUAL,metadata,39,6,doi:10.22492/ije.13.3.09,A Ground-Based Study on School Management Committees: Insights from School Principals,0.039911
BERTopic-METADATA-MULTILINGUAL,metadata,39,7,doi:10.11648/j.edu.20241303.12,A Systematic Review of the Role of School Management Committee for the School Performance in Nepal,0.040136
BERTopic-METADATA-MULTILINGUAL,metadata,39,8,doi:10.30954/2230-7311.2.2024.8,Functioning of School Management Committee (SMCs) in Tribal Areas School of Odisha,0.051561
BERTopic-METADATA-MULTILINGUAL,metadata,39,9,doi:10.1111/rode.12904,The effects of school‐based management on Indian government schools,0.05436
BERTopic-METADATA-MULTILINGUAL,metadata,39,10,doi:10.54784/1990-6587.1497,Pre and post assessment of school management committee: A case study of Sindh,0.056538
BERTopic-METADATA-MULTILINGUAL,metadata,40,1,doi:10.56219/dialctica.v2i20.2142,LA GESTIÓN DIRECTIVA EN LAS INSTITUCIONES EDUCATIVAS DE CARÁCTER OFICIAL FRENTE A CASOS DE ÉXITO ANTE PRUEBAS EXTERNAS ESTANDARIZADAS A NIVEL NA- CIONAL,0.057187
BERTopic-METADATA-MULTILINGUAL,metadata,40,2,doi:10.60909/bdigital/handle.001.13312,Evaluación de la incidencia de la ruta de autoevaluación en tres IED de Bogotá,0.075241
BERTopic-METADATA-MULTILINGUAL,metadata,40,3,doi:10.59899/ges-cono-63-c11,Capítulo 11: Eficiencia Técnica de las Instituciones Educativas Públicas de Ciénaga - Magdalena – Colombia: un Enfoque Analítico con Análisis Envolvente de Datos,0.103563
BERTopic-METADATA-MULTILINGUAL,metadata,40,4,doi:10.19053/20278306.v12.n2.2022.15261,"Gestión educativa y eficiencia técnica en instituciones oficiales con educación media en Florencia, Caquetá, Colombia",0.107418
BERTopic-METADATA-MULTILINGUAL,metadata,40,5,record:49f081ad6b985c0c9491b28a,"Información de la ficha de monitoreo simon y la asistencia técnica del cuarto compromiso de gestión escolar, Jauja, 2023",0.109395
BERTopic-METADATA-MULTILINGUAL,metadata,40,6,doi:10.4067/s0718-50062021000500107,Gestión educativa para la sostenibilidad académica en Colombia,0.137232
BERTopic-METADATA-MULTILINGUAL,metadata,40,7,doi:10.37594/dialogus.v1i7.525,Gestión administrativa y deserción escolar en la institución educativa San Lorenzo de Suaza Huila periodo 2014-2019,0.160763
BERTopic-METADATA-MULTILINGUAL,metadata,40,8,doi:10.33386/593dp.2021.1.411,Incidencia del modelo teórico organizacional de calidad y competitividad en la Escuela Ciudad de Machala,0.18909
BERTopic-METADATA-MULTILINGUAL,metadata,40,9,doi:10.62452/hvkwpz13,Número Completo (Febrero),0.204221
BERTopic-METADATA-MULTILINGUAL,metadata,40,10,doi:10.61325/ser.v2i10.88,Análisis Correlacional entre los Planes de Mejoramiento Institucional y la Gestión Educativa en Instituciones Colombianas,0.241833
BERTopic-METADATA-MULTILINGUAL,metadata,41,1,doi:10.63618/omd/isj/v3/ne1/180,Efectos de la masificación educativa en el Bachillerato sobre la equidad y la calidad del aprendizaje: revisión crítica desde la perspectiva latinoamericana.,0.048067
BERTopic-METADATA-MULTILINGUAL,metadata,41,2,doi:10.18004/pdfce/2076-054x/2026.032.62.007,Brechas de aprendizaje en Paraguay: un análisis aplicado de determinantes y desigualdades con datos del SNEPE 2018,0.079707
BERTopic-METADATA-MULTILINGUAL,metadata,41,3,record:39556965c349d1eeda1e608b,Algunas aportaciones del INIDE al análisis y planeación del futuro de la educación básica,0.090474
BERTopic-METADATA-MULTILINGUAL,metadata,41,4,doi:10.5212/praxeduc.v.21.24571.001,Desigualdades en el desempeño académico en educación secundaria en el Perú: un análisis multinivel,0.110196
BERTopic-METADATA-MULTILINGUAL,metadata,41,5,doi:10.15448/1984-7289.2022.1.41864,Las desigualdades educativas en Argentina,0.116208
BERTopic-METADATA-MULTILINGUAL,metadata,41,6,doi:10.37073/puriq.4.325,Liderazgo directivo en la educación básica de la región latinoamericana,0.141693
BERTopic-METADATA-MULTILINGUAL,metadata,41,7,doi:10.37260/merito.i7n21.10,Transformaciones recientes en la calidad educativa latinoamericana: una revisión de los últimos cinco años (2020–2025),0.15842
BERTopic-METADATA-MULTILINGUAL,metadata,41,8,doi:10.48102/rlee.2024.54.3.664,"Políticas educativas para el fortalecimiento de sociedades democráticas en América Latina y el Caribe: desafíos, experiencias y estrategias innovadoras",0.175342
BERTopic-METADATA-MULTILINGUAL,metadata,41,9,doi:10.61616/rvdc.v7i1.1202,Gestión Educativa y Convivencia Escolar en Contextos Latinoamericanos: Una Revisión Sistemática,0.193836
BERTopic-METADATA-MULTILINGUAL,metadata,41,10,doi:10.33996/revistahorizontes.v9i38.1039,Calidad del servicio educativo en escuelas del nivel secundaria en Latinoamérica: una revisión narrativa,0.196689
