record_id,first_seen_date,search_term,source,origin,document_type,authors,title,abstract,keywords,publication_year,publication_date,doi,url,openalex_id,is_oa,pdf_url,relevance_status,relevance_score,relevance_reason,relevance_evidence
10.1002/yd.20455,2026-04-06,educational leadership,OpenAlex,New Directions for Student Leadership,article,Lazaro Camacho; Jorge Burmicky; Diana Cervantes; Cristóbal Salinas,Community college competencies for student educational leadership development and degree pathways,Abstract This article highlights the gap in formal credit‐based community college student leadership development opportunities. The authors offer eight leadership competencies to guide the development of a stackable community college leadership development certificate. This certificate serves to enhance equitable workplace development skills for the large demographic of racially minoritized students who access postsecondary education through the community college system.,Community college; Leadership development; Certificate; Educational leadership; Medical education; Pedagogy; Associate degree; Psychology; Sociology; Public relations; Political science; Medicine; Computer science,2021,2021-09-01,10.1002/yd.20455,https://doi.org/10.1002/yd.20455,https://openalex.org/W3207475016,True,https://digitalcommons.uri.edu/education_facpubs/155,revisar,5,coincidencia amplia con gestión/liderazgo educativo,frase media en título: educational leadership | frase media en resumen/palabras clave: educational leadership
10.1080/00220620.2023.2258343,2026-04-06,educational leadership,OpenAlex,Journal of Educational Administration & History,article,Paolo Landri,Ecological materialism: redescribing educational leadership through Actor-Network Theory,"ABSTRACTIn the latest two decades, there has been an increasing number of publications in education studies drawing on Actor-Network Theory (ANT). However, the uptake of ANT in education studies was not immediate, and the investigations on educational leadership through ANT have been rare. With the aim of promoting the study of educational leadership through ANT, this article shows that ANT is a vocabulary to counter modernistic thinking in education and brings ecological materialism to critical educational leadership studies. While modernity inscribes educational leadership in binary (mind vs body; people vs things; human vs machine) and humanist thinking (humans above things), ANT invites to see it as a more-than-human activity of (re)assemblage of people, technologies, and things for the (re)composition of the common world.KEYWORDS: Actor-Network Theoryeducation studieseducational leadershipecological materialismcritical studiesmodernity Disclosure statementNo potential conflict of interest was reported by the author(s).Notes1 This article develops some arguments that have been anticipated by Landri (Citation2020)2 This is also consistent with research in organisation studies (Czarniawska and Sevon Citation1996).3 The idea of educational leadership as more-than-human activity follows parallel attempts to see for example health as more-than-human Lupton, D., Wozniak-O'Connor, V., Rose, M. and Watson A. (Citation2023).4 Here I follow Tummons' strategy of updating Latour with Latour, but in a different way (Tummons Citation2020; Citation2021).5 An interesting philosophical work to develop a 'things-centered pedagogy' has been written by Vlieghe and Zamojski (Citation2019) that provides a lot of inspiration for this article.Additional informationNotes on contributorsPaolo LandriPaolo Landri is Research Director of the Institute of Research on Population and Social Policies at National Research Council in Italy (CNR-IRPPS). Recently, he has published Educational Leadership, Management, and Administration through Actor-Network Theory London: Routledge (2020) and with Denise Mifsud (2021) Enacting and Conceptualizing Educational Leadership within the Mediterranean Region. Leiden/Boston: Brill/Sense Publisher. Currently, he Co-Editor in Chief of the European Educational Research Journal (EERJ) https://journals.sagepub.com/home/eer",Materialism; Sociology; Ecology; Actor–network theory; Epistemology; Social science; Philosophy; Biology,2023,2023-09-14,10.1080/00220620.2023.2258343,https://doi.org/10.1080/00220620.2023.2258343,https://openalex.org/W4386739172,False,,revisar,1,coincidencia amplia con gestión/liderazgo educativo,frase media en título: educational leadership | frase media en resumen/palabras clave: educational leadership | ruido temático: health
10.1109/edunine57531.2023.10102854,2026-04-06,educational leadership,OpenAlex,OpenAlex,article,David Ernesto Salinas-Navarro; Agatha Clarice da Silva-Ovando; Mario Chong,Workshop: Learning experiences for educational leadership and innovation in engineering education,"Higher education requires responding to contemporary challenges and future trends that face humanity by equipping students with new skills that allow for their personal and professional development. Therefore, universities should promote educational leadership and innovation to enrich learning experiences with novel methods and approaches that advance the education they provide. This workshop offers a framework for reflecting upon and identifying those aspects that can help (re) shape learning experiences in these terms. Participants will conduct discussions about their views on current challenges, learning experiences, educational leadership, and innovation, and find alternatives to advance engineering education in delivering high-impact value to students, organizations, and societies in general.",Humanity; Engineering ethics; Value (mathematics); Face (sociological concept); Engineering education; Knowledge management; Educational leadership; Pedagogy; Sociology; Psychology; Engineering; Political science; Computer science; Engineering management; Social science,2023,2023-03-12,10.1109/edunine57531.2023.10102854,http://dx.doi.org/10.1109/edunine57531.2023.10102854,https://openalex.org/W4366724736,False,,revisar,5,coincidencia amplia con gestión/liderazgo educativo,frase media en título: educational leadership | frase media en resumen/palabras clave: educational leadership
10.1080/19415257.2020.1787209,2026-04-06,educational leadership,OpenAlex,Professional Development in Education,article,Philip E. Poekert; Sue Swaffield; Ema Kristina Demir; Sage A. Wright,Leadership for professional learning towards educational equity: a systematic literature review,"This systematic review of recent research explored the uncharted intersection of literature on educational leadership, professional learning, and educational equity. It investigated leadership approaches to shaping the professional development and ongoing learning of educators which supports more equitable outcomes for students. The underlying motivation for the work is our concern for the educational experiences and achievements of marginalised students, and for professional learning to address these inequalities. Guided by the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) Statement, and iterative selection of literature based on relevance and quality judged by the weight of evidence assessments, we identified 41 empirical items for detailed analysis. The outcome was five themes: Critical framing of social justice issues; Dialogue and enquiry; Learning and identity development; Context, resources, and motivations; Normalising inclusion and shared leadership. A further six articles informed a conceptual framework linking professional learning and outcomes that developed existing models. Critique of linear conceptualisations of learning, and affinity with the values and philosophy of the process model of education championed by Lawrence Stenhouse, prompted proposing the themes as nascent principles. These require further research, yet they have immediate practical utility for educational leaders and teachers working in pursuit of educational equity.",Professional development; Framing (construction); Equity (law); Pedagogy; Educational leadership; Professional learning community; Faculty development; Psychology; Inclusion (mineral); Sociology; Medical education; Political science; Social psychology; Medicine,2020,2020-06-30,10.1080/19415257.2020.1787209,https://doi.org/10.1080/19415257.2020.1787209,https://openalex.org/W3040108472,True,https://www.repository.cam.ac.uk/bitstreams/50cab88b-7078-4a55-b856-a1900a651e4a/download,revisar,2,coincidencia amplia con gestión/liderazgo educativo,frase media en resumen/palabras clave: educational leadership
10.4018/979-8-3693-9425-0.ch002,2026-04-06,educational leadership,OpenAlex,IGI Global eBooks,book-chapter,Rany Sam; Rosy Bun; Vireak Keo; Sinoeurn Kheuy; Sereyrath Em,Emerging Trends in Educational Leadership Research,"The chapter employs a systematic literature review that delves deeply into emerging trends in educational leadership research over the last decade, examining the changing themes, methodologies, and challenges scholars face in this dynamic field. The study compiles findings from a wide range of peer-reviewed articles, focusing on leadership approaches, the role of technology, equity, and diversity, and the impact of global education reforms. A comprehensive review of the literature from 2010 to 2023 reveals a growing emphasis on transformational and distributed leadership models, incorporating digital tools into leadership practices, and a greater focus on ethical and culturally responsive leadership. The review also identifies gaps in existing research, particularly in cross-cultural leadership studies and the implementation of leadership training programs. With its comprehensive approach, this review is an invaluable resource for educators, policymakers, and researchers, providing the reassurance and support they require to understand current trends and the future.",Educational leadership; Political science; Psychology; Pedagogy,2025,2025-05-13,10.4018/979-8-3693-9425-0.ch002,https://doi.org/10.4018/979-8-3693-9425-0.ch002,https://openalex.org/W4410340479,False,,revisar,5,coincidencia amplia con gestión/liderazgo educativo,frase media en título: educational leadership | frase media en resumen/palabras clave: educational leadership
10.1007/978-3-030-99097-8_114,2026-04-06,educational leadership,OpenAlex,The Palgrave Handbook of Educational Leadership and Management Discourse,book-chapter,Khalid Arar; Deniz Örücü,A Foucauldian Analysis of Culturally Relevant Educational Leadership for Refugees as Newcomers,,Proposition; Social justice; Refugee; Educational leadership; Sociology; Field (mathematics); Pedagogy; Leadership studies; Political science; Public relations; Leadership style; Social science; Epistemology; Law,2022,2022-01-01,10.1007/978-3-030-99097-8_114,https://doi.org/10.1007/978-3-030-99097-8_114,https://openalex.org/W4313147455,False,,revisar,5,coincidencia amplia con gestión/liderazgo educativo,frase media en título: educational leadership | frase media en resumen/palabras clave: educational leadership
10.1163/9789004461871_001,2026-04-06,educational leadership,OpenAlex,OpenAlex,book-chapter,Denise Mifsud; Paolo Landri,Problematizing the Dominant Discourses and Policies of Educational Leadership within the Mediterranean Basin,"This introductory chapter sets the stage for this edited book that documents and deconstructs the concept of educational leadership within various education settings across the Mediterranean region, exploring the intersection of education, culture and geopolitics as shaped by the distinct social, religious, national, cultural and geographic contexts. Notoriously little agreement exists about how leadership may be defined – describe the field as characterized by ‘conceptual confusion and endemic vagueness’ (p. 369). This chapter problematizes the romanticization of leadership, as well as the concept of leader centrism, while deconstructing the search for a blueprint of competences that define leadership as an exceptional practice that can simply be simulated across situations, contexts and cultures. The authors further problematize the notions of universality and cultural contingency in educational leadership, given the recent unfolding of a cultural turn in educational leadership studies (). Consequently, this chapter paves the way for the presentation of an understanding of the effect of state policies, geopolitics and popular culture on leadership enactment within the diverse education landscapes constituting the Mediterranean basin.",Sociology; Geopolitics; Leadership studies; Political science; Social science; Public relations; Leadership style; Politics,2021,2021-03-10,10.1163/9789004461871_001,https://doi.org/10.1163/9789004461871_001,https://openalex.org/W3166912445,False,,revisar,5,coincidencia amplia con gestión/liderazgo educativo,frase media en título: educational leadership | frase media en resumen/palabras clave: educational leadership
10.29086/2519-5476/2021/v28n1a17,2026-04-06,educational leadership,OpenAlex,Alternation Interdisciplinary Journal for the Study of the Arts and Humanities in Southern Africa,article,Farhana Amod Kajee,Educational Leadership and Management during COVID-19: A Call for Criticality and the Legitimation of Social Theory,"Research internationally and nationally highlights that the field of Educational Leadership and Management (ELM) has pressing problems. One of the problems emanates from existing theory in the field which has been chiefly concerned with efficiency and organisational functioning. With the onset of the coronavirus disease 2019 (COVID-19) pandemic and the already existing reduction in leadership as an organisational phenomenon, this paper argues that these problems are exacerbated if leadership is not viewed as a social phenomenon. Drawing on the theoretical tenets from a doctoral study which focused on master's coursework programmes in ELM at six South African universities, this paper commences by providing a genealogy of the field using 'frames' (functionalist, subjectivist, and critical). Trends from this genealogy are then surfaced and critiqued. The paper calls for a critical stance and argues that adopting social theory is essential to surface and address inequality and social justice issues in leading during the COVID-19 pandemic. A curriculum leadership case during the COVID-19 pandemic of adopting the Legitimation Code Theory as a social theory is offered for illustrative purposes.",Legitimation; Coronavirus disease 2019 (COVID-19); Criticality; Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2); 2019-20 coronavirus outbreak; Sociology; Political science; Public relations; Virology; Medicine; Politics; Physics; Law,2021,2021-12-01,10.29086/2519-5476/2021/v28n1a17,http://doi.org/10.29086/2519-5476/2021/v28n1a17,https://openalex.org/W4210315794,True,https://doi.org/10.29086/2519-5476/2021/v28n1a17,revisar,5,coincidencia amplia con gestión/liderazgo educativo,frase media en título: educational leadership | frase media en resumen/palabras clave: educational leadership
10.47191/ijcsrr/v6-i3-37,2026-04-06,educational leadership,OpenAlex,International Journal of Current Science Research and Review,article,Nikko T. Ederio,Outcome-Based Management of Educational Institutions: A Concept Analysis on the Sociological Dimension of Educational Leadership,"Aim: The purpose of this concept analysis of outcomes-based management is to bring clarity to the meaning of this term by examining the various ways it is used in education and even in business and other disciplines. Clarifying what is meant by outcome-based management would help those in the academe communicate with each other and with learners about quality educational leadership and management. Clarification of the concept would also help guide management initiatives and development goals related to improving educational quality. This clarification is accomplished after looking in the literature at the many ways that the term has been used. Background: In the field of education, in the new normal era, it is relevant to focus institutional development around established and recognized outcomes that are accepted by all stakeholders. Introduction: In the field of education and educational institutions, there’s only a limited set of evidence to support the attributes of outcome-based management in educational institutions. Methods: Walker and Avant’s (2011) approach of concept analysis was used. Results: The main attributes of outcome-based management are (1) An approach in management focusing on outcomes or end results instead of process, (2) A management style that discourages micromanaging and instead fosters a more collaborative work environment, accountability, autonomy, flexibility, and creativity that prioritizes the end result, and (3) An approach to achieve holistic and sustainable development of community/business. These attributes are influenced by antecedents of outcome-based management, which provided overall evidence of the categories or variables namely the (1) specific and measurable outcomes, (2) the commitment of the management or administration towards achieving the set outcomes, (3) standardizing evaluation and assessment that determine whether outcomes are achieved or not, and (4) commitment of the employees and other internal stakeholders to fulfill activities that help achieve the outcomes – all that significantly comprise outcome-based management. Additionally, the consequences of outcome-based management have a significant impact on both internal and external stakeholders and institutional resources. Discussion: This study integrated both the content and process of literature reviews to generate the attributes of outcome-based management in education that overcome the limitation of the previous related studies and articles, which looked only at the definitions of outcome-based management based on content and process concepts. Conclusion and Implication to Education: The findings of this study can facilitate both educational and business researchers to develop a conceptual adaption instrument to improve educational leadership and management. This analysis provides educational managers with a new perspective to deal with institutional development and planning by taking into account all the attributes that influence it in the field of education.",Outcome (game theory); Autonomy; CLARITY; Creativity; Knowledge management; Accountability; Quality (philosophy); Flexibility (engineering); Sociology; Public relations; Psychology; Political science; Management; Computer science; Social psychology,2023,2023-03-30,10.47191/ijcsrr/v6-i3-37,http://dx.doi.org/10.47191/ijcsrr/v6-i3-37,https://openalex.org/W4361277789,True,https://ijcsrr.org/wp-content/uploads/2023/03/37-30-2023.pdf,revisar,5,coincidencia amplia con gestión/liderazgo educativo,frase media en título: educational leadership | frase media en resumen/palabras clave: educational leadership
https://openalex.org/W3164350482,2026-04-06,educational leadership,OpenAlex,OpenAlex,article,Fiona Longmuir,"Exploring intersections of educational leadership, educational change and student empowerment",,Educational leadership; Empowerment; Pedagogy; Sociology; Mathematics education; Psychology; Public relations; Political science,2020,2020-03-01,,https://research.monash.edu/en/publications/exploring-intersections-of-educational-leadership-educational-cha,https://openalex.org/W3164350482,False,,revisar,5,coincidencia amplia con gestión/liderazgo educativo,frase media en título: educational leadership | frase media en resumen/palabras clave: educational leadership
10.1177/1942775120902190,2026-04-06,educational leadership,OpenAlex,Journal of Research on Leadership Education,article,René O. Guillaume,The Experiences of Faculty of Color in Departments of Educational Leadership and Administration: The Role of Emotional and Social Intelligence in Navigating Promotion and Tenure to Achieve the Rank of Associate Professor,"This article presents the findings from a qualitative phenomenological study with 21 Faculty of Color in departments of educational leadership and administration who were tenured within the past 7 years. An emphasis was placed on examining the role of emotional and social intelligence as the participants successfully navigated the promotion and tenure process. Results of the study provide three themes: Sense of Belonging Through Community, Understanding Self, and Strategic Recognition of Organizational Environment. Participants were able to draw on the competencies of self-awareness, organizational awareness, and relationship building in ways that positively impacted their tenure and promotion journey.",Emotional intelligence; Promotion (chess); Administration (probate law); Educational leadership; Psychology; Qualitative research; Public relations; Educational administration; Sociology; Pedagogy; Medical education; Social psychology; Higher education; Political science; Social science; Medicine,2020,2020-01-24,10.1177/1942775120902190,https://doi.org/10.1177/1942775120902190,https://openalex.org/W3002312192,False,,revisar,5,coincidencia amplia con gestión/liderazgo educativo,frase media en título: educational leadership | frase media en resumen/palabras clave: educational leadership
10.52631/jemds.v4i2.228,2026-04-06,educational leadership,OpenAlex,Journal of Education Management and Development Studies,article,Zvisinei Moyo,The Paucity of Female Educational Leadership in Politically Volatile Context of Zimbabwe,"Zimbabwe is one country that experienced deep political turmoil soon after attaining independence in 1980. This study explored the intertwining of violent politics, the politics of fieldwork and the paucity of female educational leadership research by examining the volatile contexts within which the process of knowledge construction takes place. The researcher reviewed related literature to gain insights into the impact of volatile context on research. The study provides a review of literature on issues and concepts related to the studies put forward by other scholars within which the study was discussed and analysed. The review of related literature was conducted mainly to analyse three interweaving factors: the visibility of studies on educational leadership and management publications in 2008, migration and political violence in Zimbabwe. The study established that the terror operation (Gukurahundi) waged in Midlands, Matebeleland South and Matebeleland North provinces from 1982 to 1987, the formation of the political opposition party - Movement for Democratic (MDC) and commercial farm invasions in 1999, operation Murambatsvina in 2005 and elections in 2008 are enough evidence that the Mugabe regime developed a tradition of using violence and intolerance as a tool of consolidating political power. These events formed a complex multi-layered volatility that silenced not only academic research but other forms of documentation.",Context (archaeology); Political science; Educational leadership; Psychology; Pedagogy; Geography,2024,2024-06-01,10.52631/jemds.v4i2.228,https://doi.org/10.52631/jemds.v4i2.228,https://openalex.org/W4403547309,True,https://journals.cspc.edu.ph/index.php/jemds/article/download/228/113,revisar,5,coincidencia amplia con gestión/liderazgo educativo,frase media en título: educational leadership | frase media en resumen/palabras clave: educational leadership
10.1080/13603124.2021.1942995,2026-04-06,educational leadership,OpenAlex,International Journal of Leadership in Education,article,Ariel Sarid,Crossing boundaries: connecting adaptive leadership and social justice leadership for educational contexts,"This paper connects two (seemingly) parallel discourses in the field of educational leadership: the discourse on adaptive leadership or ‘adaptivity’, which has been appropriated into the field of education, and social justice educational leadership. Without overlooking the real differences between them, the paper identifies four principles central to both discourses. Both leadership types are claimed to be disruptive, dilemmatic, collaborative, and contextual-emergent. A model for connecting the two discourses around these four shared principles is presented. Some key concerns regarding the likelihood of connecting the two discourses will be addressed, particularly by discussing the compatibility of ‘effectiveness’ to ‘social justice’. The paper concludes with a discussion of ‘communities of practice’, as an example of an adaptive-social justice organizational structure that realizes the above four shared principles.",Shared leadership; Sociology; Educational leadership; Instructional leadership; Social justice; Leadership studies; Field (mathematics); Public relations; Leadership style; Transactional leadership; Pedagogy; Political science; Social science,2021,2021-06-24,10.1080/13603124.2021.1942995,https://doi.org/10.1080/13603124.2021.1942995,https://openalex.org/W3176404557,False,,revisar,2,coincidencia amplia con gestión/liderazgo educativo,frase media en resumen/palabras clave: educational leadership
10.4018/979-8-3373-0402-1.ch003,2026-04-06,educational leadership,OpenAlex,"Advances in educational marketing, administration, and leadership book series",book-chapter,Juma Yusuf Mnzile; Müyesser Ceylan,Women's Role in Educational Leadership in the 21st Century,"The role of women in achieving the Sustainable Development Goals by 2030 has been widely highlighted both locally and internationally. While the low participation of women in the labour force compared to men is a global concern, the low number of women leaders in various institutions and organisations in developed and developing countries is notable. This unit examines the changing role of women in society and education in different global contexts. The unit also examines the barriers women face in participating in organisations and sustaining their presence as leaders in light of feminist theories. Emphasising the growing importance of women's leadership and the benefits of their active contribution to educational leadership, this unit addresses the challenges women face in their professions from an international perspective. Sustainable strategies for women's leadership in education are discussed at the end of the unit.",Unit (ring theory); Face (sociological concept); Perspective (graphical); Political science; Economic growth; Sustainable development; Global Leadership; Public relations; Sociology; Social science; Psychology; Economics,2024,2024-12-10,10.4018/979-8-3373-0402-1.ch003,https://doi.org/10.4018/979-8-3373-0402-1.ch003,https://openalex.org/W4405224506,False,,revisar,5,coincidencia amplia con gestión/liderazgo educativo,frase media en título: educational leadership | frase media en resumen/palabras clave: educational leadership
10.4324/9781003268055,2026-04-06,educational leadership,OpenAlex,OpenAlex,book,Peng Liu; Lei Mee Thien,Educational Leadership and Asian Culture,,Educational leadership; Sociology; Political science; Pedagogy,2023,2023-06-12,10.4324/9781003268055,https://doi.org/10.4324/9781003268055,https://openalex.org/W4380323609,False,,revisar,5,coincidencia amplia con gestión/liderazgo educativo,frase media en título: educational leadership | frase media en resumen/palabras clave: educational leadership
10.61707/crnmnc42,2026-04-06,educational leadership,OpenAlex,International Journal of Religion,article,Jihan Jihan; Deetje J. Solang; Suparmi Suparmi; Nurjaningsih; Mufid Mufid,The Role of Emotional Intelligence in Educational Leadership A Pathway to Organizational Success,"Emotional Intelligence (EI) has emerged as a critical factor in educational leadership, influencing organizational success through improved interpersonal relationships and decision-making processes. This literature review explores the role of EI in educational leadership, examining how it contributes to creating a positive organizational climate, enhancing staff morale, and fostering a collaborative culture. The review synthesizes existing research to highlight the key dimensions of EI-self-awareness, self-regulation, motivation, empathy, and social skills—and their impact on leadership effectiveness. Findings suggest that leaders with high EI are better equipped to manage the complexities of educational environments, leading to more effective communication, conflict resolution, and overall organizational performance. The implications for educational leaders are profound, indicating that developing EI competencies could be a strategic pathway to achieving sustained success. This review underscores the necessity of integrating EI training into leadership development programs within educational institutions. Further research is recommended to explore the long-term effects of EI on organizational outcomes in various educational settings.",Emotional intelligence; Psychology; Social psychology; Applied psychology; Knowledge management; Management; Computer science,2024,2024-09-08,10.61707/crnmnc42,https://doi.org/10.61707/crnmnc42,https://openalex.org/W4402340487,False,,revisar,5,coincidencia amplia con gestión/liderazgo educativo,frase media en título: educational leadership | frase media en resumen/palabras clave: educational leadership
10.1093/acrefore/9780190264093.013.1049,2026-04-06,educational leadership,OpenAlex,Oxford Research Encyclopedia of Education,reference-entry,Daniel J. Castner; Jennifer Schneider; James G. Henderson,Curriculum Wisdom and Educational Leadership,"Curriculum wisdom was developed by curriculum theorists in the United States and has roots tracing back to Ancient Greek wisdom traditions as well as the European Enlightenment. Curriculum wisdom envisions educators as lead professionals for democratic ways of living. As such, it is a pedagogically grounded approach to curriculum development and leadership and is an aspirational, ethical vision for empowering contemporary educators. To support this vision, the essay introduces two interdependent scaffoldings. Curriculum workers engage in 3Ds—deliberation, discipline, and democracy—for the purposes of developing holistic 3Ss—subject, self, and social—understandings. Rounding out the essay is a discussion of a fourfold problem-solving process for democratic curriculum development and leadership.",Curriculum; Enlightenment; Democracy; Deliberation; Pedagogy; Curriculum theory; Emergent curriculum; Interdependence; Curriculum mapping; Sociology; Subject (documents); Curriculum development; Engineering ethics; Political science; Epistemology; Social science; Engineering; Politics; Law; Philosophy; Computer science,2020,2020-12-16,10.1093/acrefore/9780190264093.013.1049,https://doi.org/10.1093/acrefore/9780190264093.013.1049,https://openalex.org/W3118972522,False,,revisar,3,coincidencia amplia con gestión/liderazgo educativo,frase media en título: educational leadership
10.69847/p3smcp,2026-04-06,educational leadership,OpenAlex,OpenAlex,paratext,,Tennessee Educational Leadership Journal,,Library science; Computer science,2024,2024-12-09,10.69847/p3smcp,https://doi.org/10.69847/p3smcp,https://openalex.org/W4405186698,False,,revisar,3,coincidencia amplia con gestión/liderazgo educativo,frase media en título: educational leadership
10.70619/vol4iss2pp35-47,2026-04-06,educational leadership,OpenAlex,Journal of education.,article,Shamsa Abdikarim; Daniel Otieno; Damaris Kariuki,"Social-Cultural Factors and Women’s Participation in Higher Educational Leadership in Mogadishu, Somalia","Participation of women in leadership, particularly in higher education is an issue that attracts global attention from educational practitioners. The SDG 5 data shows that the world is not on track to achieve gender equality by 2030. Women’s representation in positions of power and decision-making remains below parity. Women’s participation in government, research, and resource management remains far from equitable to that of men. It is with this background that this study sought to investigate the relationship between social-cultural factors and women's involvement in higher educational leadership in Mogadishu, Somalia. The social feminist theory is employed to theoretically anchor the study. Pearson's correlational design was employed. Descriptive statistics such as mean, standard deviation, frequencies, and percentages were used while Pearson correlational analysis was used to establish correlations. The findings revealed that social-cultural factors (r = -0.631, p&lt;0.05) had a negative and significant relationship with women's participation in higher educational leadership. The study concluded that social and cultural factors contribute significantly to the decrease in women's participation in higher educational leadership in Somalia. The study recommends that university management should discourage gender stereotyping when it comes to leadership by encouraging and training employees to adopt a universal leadership mindset.",Sociology; Gender studies; Political science,2024,2024-04-18,10.70619/vol4iss2pp35-47,https://doi.org/10.70619/vol4iss2pp35-47,https://openalex.org/W4403566939,True,https://edinburgjournals.org/journals/index.php/journal-of-education/article/download/259/275,revisar,5,coincidencia amplia con gestión/liderazgo educativo,frase media en título: educational leadership | frase media en resumen/palabras clave: educational leadership
10.1007/s40841-024-00354-2,2026-04-06,educational leadership,OpenAlex,New Zealand Journal of Educational Studies,article,Michele Morrison,Reshaping Educational Leadership Learning: Adding Politics to Practice,"Abstract During a distinguished academic career, Professor Martin Thrupp alerted diverse audiences to the politics shaping educational practice in Aotearoa New Zealand and beyond. The focus of this commemorative article is on Martin’s teaching legacy, in particular, the re-design and enduring impact of a compulsory postgraduate leadership paper at Te Kura Toi Tangata, University of Waikato. Key themes include the three neoliberal policy technologies of markets, managerialism and performativity, and the contested notion of context. Qualitative data from this year’s online student cohort illustrate in representative ways the profound influence that adding politics to practice has had on their educational leadership thinking and practice. This attests to the ongoing importance of sociopolitical insight in informed, responsive and successful leadership praxis.",Politics; Educational leadership; Sociology; Management; Pedagogy; Political science; Media studies; Economics,2024,2024-10-28,10.1007/s40841-024-00354-2,https://doi.org/10.1007/s40841-024-00354-2,https://openalex.org/W4403836628,True,https://link.springer.com/content/pdf/10.1007/s40841-024-00354-2.pdf,revisar,5,coincidencia amplia con gestión/liderazgo educativo,frase media en título: educational leadership | frase media en resumen/palabras clave: educational leadership
10.4324/9781003145288-5,2026-04-06,educational leadership,OpenAlex,OpenAlex,book-chapter,John Smyth,"Creating and Sustaining a Politics of Outrage and Indignation, While ‘Screaming’ Back at Educational Leadership as a Bullshit Idea","This chapter addresses the meaning, symbolism, and significance of Edvard Munch's 1893 art nouveau painting entitled The Scream, and asks: how might this provide an entrée into thinking about how to escape the manacles of the current dominant view of educational leadership? The over-arching argument is that before we can imagine a new utopian vision for educational leadership, we first need to systematically and courageously confront the existing condition of leadership. The chapter argues that educational leadership eminently qualifies for the stylistic application of the theoretical category of bullshit and provides some exemplars of writers in the field who have long been troubled by the pervasive myths peddled around educational leadership. The chapter explains why we are continuing to have a bullshit discourse discursively driving educational leadership and finally argues that bullshit leadership would not be possible without the deep complicity and involvement of ‘arsehole’ management. It concludes by arguing that if an authentic version of leadership is to be reclaimed educationally, then decisions will have to be made on the basis of professional judgement rather than by managerial decree.",Educational leadership; Indignation; Sociology; Politics; Leadership studies; Meaning (existential); Argument (complex analysis); Servant leadership; Pedagogy; Aesthetics; Media studies; Epistemology; Political science; Art; Law; Leadership style; Public relations; Philosophy,2022,2022-05-11,10.4324/9781003145288-5,https://doi.org/10.4324/9781003145288-5,https://openalex.org/W4280635272,False,,revisar,5,coincidencia amplia con gestión/liderazgo educativo,frase media en título: educational leadership | frase media en resumen/palabras clave: educational leadership
10.1177/1476718x231210641,2026-04-06,educational leadership,OpenAlex,Journal of Early Childhood Research,article,Linda Henderson; Joce Nuttall; Elizabeth Wood; Jenny Martin,Educational leadership in early childhood education: Participant vulnerability and a ‘rule of care’,"There is considerable literature describing the use of Change Laboratory as a simultaneous research and intervention methodology in workplace settings. However, there is limited literature describing Change Laboratory from the researcher-facilitator perspective. This paper examines the ethical dimensions of Change Laboratory from this perspective and specifically how a ‘rule of care’ became a conscious rule. The context is a series of Change Laboratories implemented with Centre Directors and Educational Leaders from early childhood education and care centres in Darwin and Melbourne, Australia. Based on our analysis we attribute the emergence of this rule to a particular vulnerability of the participants: that they were all recruited from centres that had been publicly designated as Working Towards National Quality Standard requirements for quality early childhood education and care practices. We present evidence of this ‘rule of care’ in our work as researcher-facilitators from our data. We conclude that attention to a ‘rule of care’ is necessary to support transformation, particularly for vulnerable participants such as Educational Leaders.",Facilitator; Early childhood education; Vulnerability (computing); Context (archaeology); Early childhood; Intervention (counseling); Perspective (graphical); Psychology; Pedagogy; Public relations; Nursing; Social psychology; Medicine; Political science; Developmental psychology,2023,2023-12-05,10.1177/1476718x231210641,https://doi.org/10.1177/1476718x231210641,https://openalex.org/W4389420715,True,https://journals.sagepub.com/doi/pdf/10.1177/1476718X231210641,revisar,3,coincidencia amplia con gestión/liderazgo educativo,frase media en título: educational leadership
10.2478/mdke-2023-0015,2026-04-06,educational leadership,OpenAlex,Management Dynamics in the Knowledge Economy,article,Enock Tinashe Tsapayi; A Samuel,"Educational Leadership for Equality, Diversity and Inclusion in Curricula Design","Abstract This paper dissected the role of leaders in implementing equality, diversity and inclusion in UK higher education. Since most Higher Education Institutes are now monitored on their graduate outcomes, it is important that they are inclusive within planning curriculum design so as to give their students better chances and outcomes at completing their studies and being competitive in the global jobs market. The UK law and legislation worldwide is stepping up to value inclusion and now moving away from passive social exclusion. The research used ethnographical research in order to find out if equality, diversity and inclusion is being effectively implemented in curricula design. The results are based on one organisation in the Northwest of England using data collected over a 4-year period. A mixed method research design was also devised to use in-depth unstructured interviews to tutors of HND and degree programmes regarding curriculum design on their programmes. The findings show that there has been significant changes based on social and political influences, such that leaders are therefore working within standardised frameworks as a result of legislation. The primary research confirms that leaders have more understanding of equality, diversity and inclusion and it has the potential to self-sustain the UK higher education system.",Inclusion (mineral); Curriculum; Legislation; Diversity (politics); Political science; Sociology; Public relations; Pedagogy; Value (mathematics); Social science; Law; Computer science,2023,2023-09-01,10.2478/mdke-2023-0015,https://doi.org/10.2478/mdke-2023-0015,https://openalex.org/W4392479133,True,https://sciendo.com/pdf/10.2478/mdke-2023-0015,revisar,3,coincidencia amplia con gestión/liderazgo educativo,frase media en título: educational leadership
