document_id,model,topic_id,topic_probability,second_topic_id,second_topic_probability,probability_margin,is_outlier,is_ambiguous,year,language,title,doi,source,corpus_unit,topic_entropy
doi:10.4067/s0718-50062021000400133,stm,21,0.4152751262536533,4,0.23183487322006927,0.18344025303358405,FALSE,FALSE,2021,,Formación de competencias docentes desde la investigación-acción,10.4067/s0718-50062021000400133,PDF,full_text,1.5454155648536139
doi:10.29375/tesis.19170,stm,20,0.44167271506897543,4,0.41514399828722554,0.026528716781749895,FALSE,TRUE,2023,,"Estrategia de gestión educativa para el fortalecimiento del desarrollo socioafectivo de los estudiantes a través de un AVA en el Centro Educativo Retoñitos de Aguachica, Cesar",10.29375/tesis.19170,PDF,full_text,1.1139324143832345
doi:10.48162/rev.36.074,stm,20,0.8687713097509402,4,0.07102488250489722,0.7977464272460429,FALSE,FALSE,2023,,Experiencias vividas en la gestión educativa de las políticas de inclusión digital,10.48162/rev.36.074,PDF,full_text,0.5276800513227204
doi:10.55813/egaea.l.101,stm,4,0.9996939290154748,21,1.0863022848605222e-4,0.9995852987869888,FALSE,FALSE,2024,,Inteligencia Artificial en la Educación Avances y Desafíos Multidisciplinarios.,10.55813/egaea.l.101,PDF,full_text,0.0033237490122115447
doi:10.35381/r.k.v8i17.3145,stm,18,0.6127415443248833,14,0.3552334840246887,0.2575080603001946,FALSE,FALSE,2024,,Clima organizacional y satisfacción laboral en una unidad de gestión educativa local,10.35381/r.k.v8i17.3145,PDF,full_text,0.8136827900522672
doi:10.15446/innovar.v30n77.87453,stm,15,0.32968041789536207,18,0.2656402544587112,0.06404016343665087,FALSE,TRUE,2020,,El perfil de gestión del directivo docente de Antioquia y los enfoques de gestión administrativa,10.15446/innovar.v30n77.87453,PDF,full_text,1.5459051719835182
doi:10.35381/r.k.v8i17.3144,stm,14,0.585711601857728,18,0.4106176993025026,0.1750939025552254,FALSE,FALSE,2024,,Meritocracia y desempeño laboral en una unidad de gestión educativa local,10.35381/r.k.v8i17.3144,PDF,full_text,0.7049604081993189
doi:10.46498/reduipb.v24i2.1330,stm,15,0.7260567297045114,20,0.10154690784267745,0.6245098218618339,FALSE,FALSE,2020,,Gerencia educativa: Transformación e innovación,10.46498/reduipb.v24i2.1330,PDF,full_text,1.002860289193934
doi:10.24236/24631388.n.2020.3396,stm,11,0.45666114826572696,14,0.32891112467756156,0.1277500235881654,FALSE,FALSE,2020,,La vigilancia científica como apoyo a la gestión educativa. Un análisis bibliométrico de la formación en Gestión de la Producción Industrial,10.24236/24631388.n.2020.3396,PDF,full_text,1.3450368539620348
doi:10.33996/cide.ecuador.lc4907807,stm,18,0.45087038276122227,15,0.28303643913338905,0.16783394362783322,FALSE,FALSE,2024,,El liderazgo comunicativo. Una forma de integración en la gestión educativa,10.33996/cide.ecuador.lc4907807,PDF,full_text,1.2080859981270209
doi:10.35362/rie9015276,stm,18,0.3777328959811749,20,0.18826169383911975,0.18947120214205512,FALSE,FALSE,2022,,Análisis de la percepción docente sobre la gestión educativa del confinamiento por covid-19 en España,10.35362/rie9015276,PDF,full_text,1.6180772145627607
doi:10.15359/ree.27-3.17435,stm,22,0.5608027470545679,15,0.19628593370307176,0.3645168133514961,FALSE,FALSE,2023,,Gestión educativa para la inclusión: Perfil personal y profesional de las personas directoras de escuelas primarias en Costa Rica,10.15359/ree.27-3.17435,PDF,full_text,1.3314263540466422
doi:10.35622/j.rie.2023.05.012,stm,1,0.37766531029497363,4,0.2734988378528194,0.10416647244215421,FALSE,FALSE,2023,,Ética e innovación docente: un compromiso dentro de la gestión educativa superior en Ecuador,10.35622/j.rie.2023.05.012,PDF,full_text,1.6554575164389707
doi:10.35622/j.rep.2023.04.002,stm,1,0.39912927774607754,15,0.34056768069056403,0.058561597055513503,FALSE,TRUE,2023,,Liderazgo directivo y gestión educativa en el ámbito educativo,10.35622/j.rep.2023.04.002,PDF,full_text,1.3222419930703815
doi:10.19136/etie.v7n14.6307,stm,4,0.7118646174109267,15,0.2805703827044068,0.43129423470651984,FALSE,FALSE,2025,,Aprendizaje organizacional de la gestión educativa de la innovación,10.19136/etie.v7n14.6307,PDF,full_text,0.6463242572470475
doi:10.52080/rvgluz.27.7.16,stm,4,0.37738144087137954,20,0.3269381618615806,0.05044327900979895,FALSE,TRUE,2022,,Educación y gestión en tiempos de pospandemia,10.52080/rvgluz.27.7.16,PDF,full_text,1.3093934267057123
doi:10.33262/cienciadigital.v8i2.2995,stm,4,0.6370354738690021,18,0.25827190971368424,0.3787635641553178,FALSE,FALSE,2024,,Gestión educativa: importancia de la estrategia lúdica para evaluar el proceso enseñanza - aprendizaje de los estudiantes de educación general básica elemental en la asignatura de matemática,10.33262/cienciadigital.v8i2.2995,PDF,full_text,0.9311500840480824
doi:10.4067/s0718-07052024000200319,stm,18,0.32075984271049707,20,0.25519846377988886,0.0655613789306082,FALSE,TRUE,2024,,Gestión educativa basada en evidencias para la mejora escolar,10.4067/s0718-07052024000200319,PDF,full_text,1.6993701325044754
doi:10.47865/igob.vol6.n24.2023.305,stm,15,0.780141374172715,18,0.1280804475896551,0.6520609265830599,FALSE,FALSE,2023,,Gestión educativa y calidad de los servicios educativos de cuatro instituciones educativas públicas. Villa maría del triunfo. Lima,10.47865/igob.vol6.n24.2023.305,PDF,full_text,0.7352121157600171
doi:10.30972/riie.16228044,stm,20,0.8649108265029678,15,0.12881020552187036,0.7361006209810974,FALSE,FALSE,2024,,"La gestión educativa de la escuela secundaria: aportes desde la perspectiva de directivos de la provincia de Buenos Aires, entre 2010 y 2020",10.30972/riie.16228044,PDF,full_text,0.4303177203802855
doi:10.61285/r.e.l.-uisil.v7i02.112,stm,15,0.9362311704266635,18,0.026705389519692008,0.9095257809069714,FALSE,FALSE,2023,,El liderazgo transformacional en la gestión educativa:,10.61285/r.e.l.-uisil.v7i02.112,PDF,full_text,0.3391583650381348
doi:10.55867/qual27.09,stm,15,0.8064328450828959,4,0.06648127304024937,0.7399515720426466,FALSE,FALSE,2024,,Direccionamiento estratégico de la gestión educativa en las instituciones del siglo XXI,10.55867/qual27.09,PDF,full_text,0.8469895400105226
doi:10.18800/educacion.202102.012,stm,4,0.6897198839761316,20,0.18902023754564123,0.5006996464304904,FALSE,FALSE,2021,,Prácticas Pedagógicas Innovadoras Mediadas por las TIC,10.18800/educacion.202102.012,PDF,full_text,1.019297121280701
doi:10.18050/eduser.v10n1a4,stm,18,0.5895696030595364,22,0.20341381095693536,0.3861557921026011,FALSE,FALSE,2023,,Estrés laboral y clima organizacional en una unidad de gestión educativa local,10.18050/eduser.v10n1a4,PDF,full_text,1.2680088656323072
doi:10.14483/22486798.22039,stm,11,0.4796713806826447,4,0.2773915555126674,0.20227982516997728,FALSE,FALSE,2024,,Inteligencia artificial (IA) en las escuelas: una revisión sistemática (2019-2023),10.14483/22486798.22039,PDF,full_text,1.3259211243025397
doi:10.51896/ocsi.v4i1.70,stm,20,0.4828882774156717,15,0.21046880608682034,0.27241947132885136,FALSE,FALSE,2023,,"Incidencia de la sostenibilidad en la gestión educativa, la situación latinoamericana",10.51896/ocsi.v4i1.70,PDF,full_text,1.4195651116305958
doi:10.15381/rpiiedu.v3i1.23676,stm,15,0.4484326866012125,20,0.3191952615181935,0.129237425083019,FALSE,FALSE,2023,,"Gestión Educativa, una forma de alcanzar la calidad en los servicios educativos",10.15381/rpiiedu.v3i1.23676,PDF,full_text,1.4556061153661262
doi:10.56712/latam.v5i5.2901,stm,14,0.4239288026691851,11,0.26185229689886047,0.16207650577032462,FALSE,FALSE,2024,,Financiamiento clave en la gestión educativa en Latinoamérica y el Caribe,10.56712/latam.v5i5.2901,PDF,full_text,1.3357740622910488
doi:10.70577/reg.v4i2.104,stm,21,0.4022506219564821,15,0.30821806325884193,0.09403255869764016,FALSE,TRUE,2025,,"Transformación de la gestión educativa para construir escuelas innovadoras, inclusivas y resilientes en el siglo XXI",10.70577/reg.v4i2.104,PDF,full_text,1.1222988027845373
doi:10.18004/riics.2021.diciembre.405,stm,15,0.7311635511712463,20,0.18667844221442387,0.54448510895682245,FALSE,FALSE,2021,,Leadership: An opportunity for Educational Management,10.18004/riics.2021.diciembre.405,PDF,full_text,0.8332603217687119
doi:10.55777/rea.v14i28.3734,stm,4,0.6803885231426277,20,0.21057277876223204,0.46981574438039564,FALSE,FALSE,2021,,Marco teórico para la evaluación de la gestión educativa para el desarrollo de la competencia global.,10.55777/rea.v14i28.3734,PDF,full_text,1.0195423472593084
doi:10.18537/ripa.15.02,stm,15,0.6514904763219334,21,0.15183589180935292,0.49965458451258044,FALSE,FALSE,2024,,La gestión educativa en el currículo de la asignatura de Educación Cultural y Artística,10.18537/ripa.15.02,PDF,full_text,1.0979645917564071
doi:10.14393/er-v27nea2020-1,stm,18,0.5449453361818559,15,0.28418100955443804,0.2607643266274179,FALSE,FALSE,2020,,"Percepción, disposición y compromiso docente de las prácticas de gestión educativa en universidades mexicanas",10.14393/er-v27nea2020-1,PDF,full_text,1.2647338628850782
doi:10.19053/20278306.v12.n2.2022.15261,stm,18,0.355381729889926,11,0.2864546624192653,0.06892706747066069,FALSE,TRUE,2022,,"Gestión educativa y eficiencia técnica en instituciones oficiales con educación media en Florencia, Caquetá, Colombia",10.19053/20278306.v12.n2.2022.15261,PDF,full_text,1.44018424824422
doi:10.31876/rcs.v30i3.42697,stm,4,0.5774851989342156,15,0.17819850691064767,0.3992866920235679,FALSE,FALSE,2024,,Inteligencia artificial como mecanismo para mejorar la gestión educativa universitaria,10.31876/rcs.v30i3.42697,PDF,full_text,1.3236375463790466
doi:10.15359/ree.24-s.7,stm,22,0.5999129879037325,15,0.21274774012047468,0.3871652477832578,FALSE,FALSE,2020,,Ruta de la gestión educativa del CIDE ante el contexto COVID-19,10.15359/ree.24-s.7,PDF,full_text,1.0259608674719884
doi:10.55560/arete.2022.15.8.2,stm,15,0.6780244743198935,21,0.08033671194055356,0.59768776237934,FALSE,FALSE,2022,,Estado de formación y desarrollo en gestión educativa de los directores escolares. Caso de estudio distrito de educación Manta,10.55560/arete.2022.15.8.2,PDF,full_text,1.1407002050436614
doi:10.70577/reg.v4i2.112,stm,21,0.38638224660394366,15,0.31652017716686653,0.06986206943707712,FALSE,TRUE,2025,,"Transformación de la gestión educativa hacia escuelas del siglo XXI: inclusivas, innovadoras y capaces de afrontar desafíos.",10.70577/reg.v4i2.112,PDF,full_text,1.1289317718360536
doi:10.15443/tde1003,stm,20,0.48233261939582767,15,0.43756375382313983,0.04476886557268783,FALSE,TRUE,2024,,Resignificar el sentido de la gestión educativa: un desafío pendiente,10.15443/tde1003,PDF,full_text,0.9483728095740934
doi:10.29394/scientific.issn.2542-2987.2024.9.e2.5.103-121,stm,21,0.998417392882901,4,4.792254334747888e-4,0.9979381674494262,FALSE,FALSE,2024,,La Gestión Educativa y su Incidencia en el Proceso de Enseñanza Aprendizaje en Bachillerato,10.29394/scientific.issn.2542-2987.2024.9.e2.5.103-121,PDF,full_text,0.014678460859713891
doi:10.35756/educaumch.202016.153,stm,18,0.5489366928628503,22,0.245394073049779,0.3035426198130713,FALSE,FALSE,2020,,Impacto emocional por COVID-19 en estudiantes universitarios. Un estudio comparativo,10.35756/educaumch.202016.153,PDF,full_text,1.2084758672820815
doi:10.69890/hallazgos21.v8i2.618,stm,21,0.3686326965662821,15,0.26679925366433815,0.10183344290194396,FALSE,FALSE,2023,,El Colectivismo Docente como Herramienta de la Gestión Educativa en el Proceso de Enseñanza Aprendizaje en la Unidad Educativa Fiscal Fausto Molina,10.69890/hallazgos21.v8i2.618,PDF,full_text,1.5425665660360655
doi:10.33539/educacion.2020.v26n2.2229,stm,18,0.5598779760516367,15,0.37009837547800273,0.18977960057363397,FALSE,FALSE,2020,,Gestión educativa y calidad de la educación superior tecnológica en instituciones estatales de Lima Metropolitana,10.33539/educacion.2020.v26n2.2229,PDF,full_text,0.899901404609181
doi:10.18050/eduser.v9n1a1,stm,15,0.49547283786147667,18,0.23638598136972716,0.2590868564917495,FALSE,FALSE,2022,,Gestión Educativa y Calidad en la Formación Tecnológica de un Instituto Superior Público,10.18050/eduser.v9n1a1,PDF,full_text,1.4062525951790128
doi:10.35381/r.k.v6i4.1507,stm,14,0.4017723757360511,4,0.16109384331998408,0.24067853241606704,FALSE,FALSE,2021,,Narrativa digital y gestión educativa: Estrategia para la motivación al quehacer docente,10.35381/r.k.v6i4.1507,PDF,full_text,1.7151076313754787
doi:10.47865/igob.vol5.n17.2022.177,stm,18,0.5746715575740323,15,0.38582581594408033,0.188845741629952,FALSE,FALSE,2022,,"Influencia de la gestión educativa en la convivencia escolar de instituciones educativas–Huancavelica, Perú",10.47865/igob.vol5.n17.2022.177,PDF,full_text,0.8219837409649374
doi:10.37843/rted.v18i1.586,stm,15,0.6176018444558958,18,0.3641931918072675,0.25340865264862833,FALSE,FALSE,2025,,Incidencia del Liderazgo Pedagógico y las Competencias Directivas en la Gestión Educativa,10.37843/rted.v18i1.586,PDF,full_text,0.7723146034205451
doi:10.47865/igob.vol6.n22.2023.271,stm,14,0.3983564819969893,15,0.337105048834223,0.06125143316276632,FALSE,TRUE,2023,,Gestión educativa y organización de la gestión de riesgo en las ie de la rei 03. Puente piedra. Lima.,10.47865/igob.vol6.n22.2023.271,PDF,full_text,1.1005554766968555
doi:10.47666/summa.3.1.19,stm,15,0.9847407390241427,22,0.0061046406624655275,0.9786360983616772,FALSE,FALSE,2021,,Componentes de la gestión educativa aplicables por el equipo directivo,10.47666/summa.3.1.19,PDF,full_text,0.10440813735097526
doi:10.15648/legem.2.2022.3501,stm,11,0.5835233675778235,15,0.11515164594441256,0.46837172163341095,FALSE,FALSE,2022,,Gestión educativa en Latinoamérica desde la investigación y su normativa aplicable,10.15648/legem.2.2022.3501,PDF,full_text,1.4646178177388984
doi:10.47865/igob.vol6.n23.2023.295,stm,15,0.7983239073554335,18,0.1898680449922758,0.6084558623631576,FALSE,FALSE,2023,,Liderazgo transformacional y gestión educativa en cuatro colegios de educación pública en Villa María del Triunfo. Lima,10.47865/igob.vol6.n23.2023.295,PDF,full_text,0.56664956353846
doi:10.35622/j.rg.2023.02.001,stm,18,0.39383001047551264,1,0.26209855851843317,0.13173145195707947,FALSE,FALSE,2022,,Liderazgo transformacional y desempeño organizacional en una Unidad de Gestión Educativa Local - Perú,10.35622/j.rg.2023.02.001,PDF,full_text,1.3588945669103363
doi:10.26495/curae.v5i2.2307,stm,18,0.4005651754912611,4,0.33272126121489937,0.06784391427636172,FALSE,TRUE,2022,,MODELO DE GESTIÓN EDUCATIVA PARA EL LOGRO DEL APRENDIZAJE SIGNIFICATIVO EN ESTUDIANTES DE ENFERMERÍA DE UNA UNIVERSIDAD DE CHICLAYO,10.26495/curae.v5i2.2307,PDF,full_text,1.2211915745129818
doi:10.46498/reduipb.v26i2.1714,stm,4,0.4183862045926088,15,0.2713605309379272,0.14702567365468155,FALSE,FALSE,2022,,La Tecnología de la Información y la Comunicación en el Desarrollo de la Gestión Educativa,10.46498/reduipb.v26i2.1714,PDF,full_text,1.5169637850828828
doi:10.24320/redie.2024.26.e01.5528,stm,20,0.8325065216304125,15,0.08356546632061601,0.7489410553097965,FALSE,FALSE,2024,,Repensando la gestión educativa de la escuela en el contexto mapuche,10.24320/redie.2024.26.e01.5528,PDF,full_text,0.7189503327570724
doi:10.18050/eduser.v9n1a5,stm,11,0.6539672096438597,8,0.15842093146845196,0.49554627817540775,FALSE,FALSE,2022,,Gestión educativa inclusiva: Análisis bibliométrico de investigaciones y perspectivas futuras al 2021,10.18050/eduser.v9n1a5,PDF,full_text,1.1989267579348966
doi:10.35381/r.k.v8i17.3147,stm,15,0.5671070351456821,14,0.3460981074806035,0.22100892766507857,FALSE,FALSE,2024,,La gestión educativa como esencialidad en el desempeño docente y el aprendizaje en estudiantes,10.35381/r.k.v8i17.3147,PDF,full_text,1.0516257221662502
doi:10.26495/rch.v6i1.2122,stm,15,0.5487198911896516,18,0.16706361470136374,0.3816562764882878,FALSE,FALSE,2022,,GESTIÓN EDUCATIVA PARA MEJORAR LA EFICIENCIA DEL DESEMPEÑO DOCENTE EN EDUCACIÓN PRIMARIA EN PERÚ,10.26495/rch.v6i1.2122,PDF,full_text,1.2762288826145713
doi:10.15332/dt.inv.2020.01232,stm,15,0.7461795413528871,20,0.23623789989265337,0.5099416414602338,FALSE,FALSE,2020,,"El liderazgo en la gestión educativa, una proeza del director educativo desde la perspectiva latina",10.15332/dt.inv.2020.01232,PDF,full_text,0.658673603391239
doi:10.51896/rilco.v6i23.648,stm,4,0.45721139679479667,1,0.20428641861744018,0.2529249781773565,FALSE,FALSE,2024,,La tecnología en la gestión educativa,10.51896/rilco.v6i23.648,PDF,full_text,1.518881500543853
doi:10.64092/ibga9354,stm,4,0.59896883329372,15,0.30510431824701456,0.2938645150467054,FALSE,FALSE,2025,,Gestión educativa en la Educación Superior,10.64092/ibga9354,PDF,full_text,0.9848826446751185
doi:10.31876/rcs.v27i2.35916,stm,15,0.3790541290435748,20,0.25967538866645834,0.11937874037711643,FALSE,FALSE,2021,,Proceso vital en la gestión educativa: Herramienta de alta calidad hacia la sostenibilidad ambiental,10.31876/rcs.v27i2.35916,PDF,full_text,1.454311988621171
doi:10.29057/esat.v7i13.5296,stm,15,0.6450552450971082,18,0.11489956272632032,0.5301556823707879,FALSE,FALSE,2020,,Percepción en la implementación de modelos de gestión educativa en instituciones de educación superior,10.29057/esat.v7i13.5296,PDF,full_text,1.260912119866106
doi:10.15517/rge.v8i1.51764,stm,15,0.4694118231386908,20,0.27976878302468294,0.18964304011400784,FALSE,FALSE,2022,,Gestión educativa. Una mirada desde el paradigma de la complejidad,10.15517/rge.v8i1.51764,PDF,full_text,1.3143340138546065
doi:10.56712/latam.v4i4.1268,stm,15,0.5935492130487875,4,0.18312404328859827,0.4104251697601892,FALSE,FALSE,2023,,La importancia de la gestión educativa para lograr una educación de calidad: una revisión sistemática,10.56712/latam.v4i4.1268,PDF,full_text,1.170387685454171
doi:10.52080/rvgluz.27.100.10,stm,20,0.4102893406414438,14,0.33033798566039485,0.07995135498104894,FALSE,TRUE,2022,,Participación en la gestión educativa como vigencia de los derechos humanos,10.52080/rvgluz.27.100.10,PDF,full_text,1.28063031078095
doi:10.35622/j.rr.2022.09.008,stm,15,0.7601534279345271,20,0.06905842228997289,0.6910950056445542,FALSE,FALSE,2022,,"Gestión educativa: dimensiones, factores y desafíos para la transformación de la escuela",10.35622/j.rr.2022.09.008,PDF,full_text,0.9517802646304575
doi:10.29166/catedra.v5i2.3543,stm,18,0.3658061648896909,15,0.3414655270710582,0.024340637818632715,FALSE,TRUE,2022,,Estrategias de gestión educativa para fortalecer la ética docente,10.29166/catedra.v5i2.3543,PDF,full_text,1.454949545890075
doi:10.17163/uni.n35.2021.02,stm,20,0.7389814051737528,11,0.14034485921133272,0.5986365459624201,FALSE,FALSE,2021,,Educomunicación e interculturalidad a partir de la gestión educativa con la radio,10.17163/uni.n35.2021.02,PDF,full_text,0.8645863298470404
doi:10.56712/latam.v6i1.3360,stm,11,0.5137693541094598,4,0.18272248109573377,0.33104687301372604,FALSE,FALSE,2025,,Innovación en la gestión educativa: Revisión sistemática,10.56712/latam.v6i1.3360,PDF,full_text,1.2407479992851114
doi:10.15649/2346030x.3815,stm,15,0.577065111638731,4,0.27667951243866656,0.3003855992000644,FALSE,FALSE,2024,,Hacia una gestión educativa integral desde la teoría de la complejidad: Jornadas educativas regulares y extendidas,10.15649/2346030x.3815,PDF,full_text,1.1164050056692463
doi:10.4067/s0718-50062021000500107,stm,18,0.45087931381517327,14,0.19331927030447166,0.2575600435107016,FALSE,FALSE,2021,,Gestión educativa para la sostenibilidad académica en Colombia,10.4067/s0718-50062021000500107,PDF,full_text,1.4736688555810822
doi:10.35362/rie8313832,stm,14,0.5306780649756586,18,0.16727263771002976,0.36340542726562886,FALSE,FALSE,2020,,Gobernabilidad y gobernanza en las Unidades de Gestión Educativa Local del Perú: Una mirada desde el conocimiento de sus funciones,10.35362/rie8313832,PDF,full_text,1.409978990594422
doi:10.5212/praxeduc.v.19.22834.038,stm,18,0.7291634539513335,15,0.19425618013436993,0.5349072738169636,FALSE,FALSE,2024,,"Gestión educativa y satisfacción laboral docente en instituciones educativas de la región Ayacucho, Perú",10.5212/praxeduc.v.19.22834.038,PDF,full_text,0.8422943346984463
doi:10.19053/01201190.n31.2021.12702,stm,20,0.45636783513349866,15,0.3204700270586306,0.13589780807486807,FALSE,FALSE,2021,,Padres de familia en la gestión educativa de escuelas rurales,10.19053/01201190.n31.2021.12702,PDF,full_text,1.308952132771541
doi:10.52080/rvgluz.27.7.18,stm,4,0.456154872473086,22,0.2024859356316631,0.2536689368414229,FALSE,FALSE,2022,,Gestión educativa y competencias: concepciones del docente universitario,10.52080/rvgluz.27.7.18,PDF,full_text,1.473698348929219
doi:10.35381/e.k.v3i5.774,stm,14,0.377700567158476,15,0.2610368565658745,0.1166637105926015,FALSE,FALSE,2020,,Los modelos de gestión educativa y su aporte en la educación ecuatoriana,10.35381/e.k.v3i5.774,PDF,full_text,1.611162046841937
doi:10.33262/concienciadigital.v6i4.2701,stm,21,0.41805285261869524,4,0.2209256091018771,0.19712724351681812,FALSE,FALSE,2023,,Gestión educativa de la recreación infantil para escolares,10.33262/concienciadigital.v6i4.2701,PDF,full_text,1.7352674911239023
doi:10.33262/ap.v5i3.374,stm,21,0.5268205338481813,15,0.2934127829790973,0.233407750869084,FALSE,FALSE,2023,,Gestión educativa y desempeño docente en las escuelas de Ecuador,10.33262/ap.v5i3.374,PDF,full_text,1.3051420162507954
doi:10.48082/espacios-a20v41n44p01,stm,21,0.3905024044916957,20,0.274394554856771,0.11610784963492471,FALSE,FALSE,2020,,Gestión educativa estratégica como eje para la transformación de comunidades de aprendizaje,10.48082/espacios-a20v41n44p01,PDF,full_text,1.3533725392142875
doi:10.52080/rvgluz.27.8.47,stm,4,0.3637498488142332,20,0.35398050191585767,0.009769346898375553,FALSE,TRUE,2022,,Innovación en la gestión educativa: actores y procesos,10.52080/rvgluz.27.8.47,PDF,full_text,1.347410672075392
doi:10.15517/revedu.v47i1.49904,stm,15,0.626626516398209,11,0.20742256116734475,0.41920395523086423,FALSE,FALSE,2023,,Gestión administrativa en unidades de gestión educativa: una revisión literaria,10.15517/revedu.v47i1.49904,PDF,full_text,1.1481368467136241
doi:10.52080/rvgluz.26.e5.5,stm,15,0.3437675335076611,14,0.3288616465119779,0.014905886995683182,FALSE,TRUE,2021,,Gestión educativa descentralizada con enfoque territorial,10.52080/rvgluz.26.e5.5,PDF,full_text,1.4750343716779863
doi:10.52080/rvgluz.26.e5.16,stm,15,0.3348744270421392,22,0.24345780146937807,0.09141662557276115,FALSE,TRUE,2021,,Gestión educativa: factor clave en la implementación del currículo de educación física,10.52080/rvgluz.26.e5.16,PDF,full_text,1.5739488235589536
doi:10.31876/rcs.v26i2.32442,stm,4,0.4627633705735843,15,0.18287059308043077,0.27989277749315356,FALSE,FALSE,2020,,Modelo de gestión educativa para programas en modalidad virtual de aprendizaje,10.31876/rcs.v26i2.32442,PDF,full_text,1.53607376091049
doi:10.63449/tembiakaaryrekvo.v4i1.45,stm,9,0.9237479977987233,4,0.04085923349835485,0.8828887643003684,FALSE,FALSE,2025,,O cinema como proposta didática para a mediação do processo ensino de língua espanhola no ensino médio,10.63449/tembiakaaryrekvo.v4i1.45,PDF,full_text,0.3958712075262512
doi:10.17271/rlass.v4i15.4520,stm,9,0.9387578339972998,8,0.03327531927361797,0.9054825147236819,FALSE,FALSE,2023,,Proyecto RenovAção: alianza multisectorial que promueve la educación ambiental en Escuelas de Educación Primaria,10.17271/rlass.v4i15.4520,PDF,full_text,0.30864570420471144
doi:10.56712/latam.v4i5.1311,stm,20,0.5791390950335685,14,0.35394046961941894,0.2251986254141496,FALSE,FALSE,2023,,La privatización educativa como política encubierta. Un análisis del caso de Honduras,10.56712/latam.v4i5.1311,PDF,full_text,0.8867722806703505
doi:10.26885/rcei.13.2.13,stm,15,0.5089465184429898,20,0.20208642507652985,0.3068600933664599,FALSE,FALSE,2024,,Desafíos y estrategias del rol directivo en la función formativa: promoviendo el cambio y la innovación en equipos docentes,10.26885/rcei.13.2.13,PDF,full_text,1.4644437401946027
doi:10.7179/psri_2026.48.11,stm,8,0.4543061418731767,19,0.15823016980813626,0.29607597206504044,FALSE,FALSE,2025,,Educación de calidad para la sostenibilidad: una revisión sistemática de iniciativas en educación primaria alineadas con el ODS 4,10.7179/psri_2026.48.11,PDF,full_text,1.6553125321220092
doi:10.29393/pa76-8olld10008,stm,20,0.6829561715593008,15,0.23473452663093464,0.44822164492836614,FALSE,FALSE,2025,,Orientaciones legales y políticas del liderazgo directivo en Chile; historia normativa de 1980 a 2025,10.29393/pa76-8olld10008,PDF,full_text,0.8423454716818207
doi:10.56219/dialctica.v2i25.3975,stm,15,0.8483159540689126,4,0.0773282424154588,0.7709877116534538,FALSE,FALSE,2025,,EL LIDERAZGO TRANSFORMACIONAL EN LA GERENCIA ESCOLAR: REFLEXIONES HACIA LA CALIDAD EDUCATIVA,10.56219/dialctica.v2i25.3975,PDF,full_text,0.5902590641948079
doi:10.22201/iisue.24486167e.2025.47.61920,stm,20,0.7794910380575689,15,0.17036260540916492,0.609128432648404,FALSE,FALSE,2025,,¿Volverse el error de la matrix?,10.22201/iisue.24486167e.2025.47.61920,PDF,full_text,0.7094294488045414
doi:10.4067/s0718-07052025000200255,stm,15,0.4299376377603957,20,0.40938785131055533,0.020549786449840346,FALSE,TRUE,2025,,La ética organizacional en las escuelas de Catalunya. Modelo e instrumento para su análisis,10.4067/s0718-07052025000200255,PDF,full_text,1.196415073781975
doi:10.24310/ijne.10.2022.15117,stm,18,0.3770354609387326,20,0.2343150390318686,0.142720421906864,FALSE,FALSE,2022,,La escuela pública madrileña desde la visión del liderazgo distribuido: un estudio descriptivo,10.24310/ijne.10.2022.15117,PDF,full_text,1.579469399411731
doi:10.48178/intersecao.v5i1.521,stm,9,0.9757359747288583,4,0.011751850208766441,0.9639841245200919,FALSE,FALSE,2023,,Interação entre educador e educando com surdez ou com deficiência auditiva no ensino fundamental: anos finais,10.48178/intersecao.v5i1.521,PDF,full_text,0.14908448547861328
doi:10.15366/reice2025.23.3.002,stm,11,0.36808142752851264,20,0.26661950005100876,0.10146192747750388,FALSE,FALSE,2025,,La Retención de la Dirección Escolar. Diseño de un Modelo Bioecológico sobre la Retención Directiva,10.15366/reice2025.23.3.002,PDF,full_text,1.689018636906161
doi:10.12795/revistafuentes.2026.28418,stm,20,0.6066210408169342,11,0.3045452887986302,0.30207575201830406,FALSE,FALSE,2026,,Patrones de significado sobre la educación inclusiva desde la dirección escolar chilena.,10.12795/revistafuentes.2026.28418,PDF,full_text,1.0099078107051953
doi:10.56712/latam.v4i1.227,stm,20,0.6553404754199879,14,0.23301165761084722,0.42232881780914067,FALSE,FALSE,2023,,Procesos de privatización en la educación,10.56712/latam.v4i1.227,PDF,full_text,0.975503035924778
doi:10.15517/rge.v9i1.53602,stm,20,0.7395449459786674,15,0.19006149171933207,0.5494834542593353,FALSE,FALSE,2023,,De la administración al liderazgo educativo. Nociones sobre el liderazgo y la dirección de primaria en México durante la reforma 2013,10.15517/rge.v9i1.53602,PDF,full_text,0.8315206465313346
doi:10.17268/sciendo.2022.012,stm,15,0.752432184059585,20,0.12046022243228309,0.631971961627302,FALSE,FALSE,2022,,The success of a public educational institution depends on the educational management training of its managers,10.17268/sciendo.2022.012,PDF,full_text,0.8664208742848477
